Pin Designator,Net Name
1,VSS
2,VDD
3,VSS
4,VSS
5,scan_in_cs_r
6,scan_out_cs_p
7,scan_out_cs_r
8,scan_in_rf_p
9,scan_in_rf_r
10,scan_out_rf_p
11,scan_out_rf_r
12,scan_in_db1_p
13,scan_in_db1_r
14,scan_out_db1_p
15,scan_out_db1_r
16,scan_in_tb1_p
17,scan_in_tb1_r
18,VSS
19,scan_out_tb1_p
20,scan_out_tb1_r
21,scan_in_db2_p
22,scan_in_db2_r
23,scan_out_db2_p
24,scan_out_db2_r
25,scan_in_tb2_p
26,scan_in_tb2_r
27,scan_out_tb2_p
28,scan_out_tb2_r
29,VSS
30,VSS
31,VSS
32,VDD
